iso_code,location,date,new_cases,new_cases_smoothed,total_deaths
ISR,Israel,9/26/2020,5882,6156.714,1471
JPN,Japan,9/15/2020,532,531.714,1463
JPN,Japan,9/14/2020,268,528.714,1455
JPN,Japan,9/13/2020,440,532.571,1448
ISR,Israel,9/25/2020,8390,5860.571,1446
JPN,Japan,9/12/2020,648,534.143,1441
JPN,Japan,9/11/2020,642,527.429,1428
JPN,Japan,9/10/2020,652,519.714,1416
ISR,Israel,9/24/2020,8234,5424.857,1416
JPN,Japan,9/9/2020,540,520.714,1412
JPN,Japan,9/8/2020,511,528.714,1398
IND,India,5/3/2020,2806,2087.857,1391
ISR,Israel,9/23/2020,7125,5017.857,1385
JPN,Japan,9/7/2020,295,545.286,1377
JPN,Japan,9/6/2020,451,565.714,1366
JPN,Japan,9/5/2020,601,587.714,1361
ISR,Israel,9/22/2020,7021,4653.429,1360
JPN,Japan,9/4/2020,588,623.857,1352
JPN,Japan,9/3/2020,659,660.714,1334
ISR,Israel,9/21/2020,3866,4441.714,1334
BRA,Brazil,4/13/2020,1238,1609.857,1328
JPN,Japan,9/2/2020,596,691.429,1327
IND,India,5/2/2020,2442,1916.571,1323
JPN,Japan,9/1/2020,627,733.571,1313
ISR,Israel,9/20/2020,2579,4575.857,1303
JPN,Japan,8/31/2020,438,748.286,1298
JPN,Japan,8/30/2020,605,757.143,1285
ISR,Israel,9/19/2020,3809,4661,1282
JPN,Japan,8/29/2020,854,776.714,1271
ISR,Israel,9/18/2020,5340,4505.286,1255
JPN,Japan,8/28/2020,846,792.857,1251
JPN,Japan,8/27/2020,874,821.857,1241
ISR,Israel,9/17/2020,5385,4310.286,1235
JPN,Japan,8/26/2020,891,864.429,1230
IND,India,5/1/2020,2394,1818.143,1223
BRA,Brazil,4/12/2020,1465,1580.286,1223
JPN,Japan,8/25/2020,730,893.143,1219
ISR,Israel,9/16/2020,4574,4135.429,1217
JPN,Japan,8/24/2020,500,920.143,1201
ISR,Israel,9/15/2020,5539,4052.857,1191
JPN,Japan,8/23/2020,742,940.571,1188
JPN,Japan,8/22/2020,967,980.714,1179
JPN,Japan,8/21/2020,1049,1018.714,1175
ISR,Israel,9/14/2020,4805,3760,1175
JPN,Japan,8/20/2020,1172,1061.286,1157
ISR,Israel,9/13/2020,3175,3557.571,1155
OWID_EUR,Europe,3/12/2020,3928,3198.429,1154
IND,India,4/30/2020,1801,1683.714,1154
JPN,Japan,8/19/2020,1092,1062.857,1148
ISR,Israel,9/12/2020,2719,3415,1138
JPN,Japan,8/18/2020,919,1047.714,1135
BRA,Brazil,4/11/2020,1089,1481,1124
ISR,Israel,9/11/2020,3975,3241.571,1123
JPN,Japan,8/17/2020,643,1014.286,1112
JPN,Japan,8/16/2020,1023,1041.714,1103
ISR,Israel,9/10/2020,4161,3048.429,1103
JPN,Japan,8/15/2020,1233,1101.286,1093
ISR,Israel,9/9/2020,3996,2834.143,1089
JPN,Japan,8/14/2020,1347,1150.571,1080
IND,India,4/29/2020,1738,1670.286,1079
ISR,Israel,9/8/2020,3489,2719.429,1074
JPN,Japan,8/13/2020,1183,1186.286,1073
JPN,Japan,8/12/2020,986,1228.857,1066
JPN,Japan,8/11/2020,685,1279.286,1058
BRA,Brazil,4/10/2020,1546,1511.714,1057
ISR,Israel,9/7/2020,3388,2542.714,1054
JPN,Japan,8/10/2020,835,1359.714,1052
JPN,Japan,8/9/2020,1440,1380.857,1047
JPN,Japan,8/7/2020,1597,1361.429,1042
JPN,Japan,8/8/2020,1578,1362.571,1042
ISR,Israel,9/6/2020,2177,2369.857,1037
JPN,Japan,8/6/2020,1481,1289,1034
JPN,Japan,8/5/2020,1339,1329.143,1028
ISR,Israel,9/5/2020,1505,2216.143,1025
JPN,Japan,8/4/2020,1248,1318.714,1023
JPN,Japan,8/3/2020,983,1279.571,1018
JPN,Japan,8/2/2020,1312,1224,1013
JPN,Japan,8/1/2020,1570,1160,1012
ISR,Israel,9/4/2020,2623,2131.143,1010
JPN,Japan,7/31/2020,1090,1050.143,1008
IND,India,4/28/2020,1873,1606.286,1008
JPN,Japan,7/30/2020,1762,1004.286,1007
JPN,Japan,7/28/2020,974,807.571,1001
JPN,Japan,7/29/2020,1266,892.286,1001
JPN,Japan,7/26/2020,864,728.857,998
JPN,Japan,7/27/2020,594,776.571,998
ISR,Israel,9/3/2020,2661,2018.143,998
JPN,Japan,7/25/2020,801,676.857,996
JPN,Japan,7/24/2020,769,682.714,994
JPN,Japan,7/23/2020,978,657.714,992
JPN,Japan,7/22/2020,673,566.286,990
JPN,Japan,7/20/2020,260,511.571,988
JPN,Japan,7/21/2020,757,575.143,988
JPN,Japan,7/18/2020,842,502.286,986
JPN,Japan,7/19/2020,500,515,986
JPN,Japan,7/16/2020,338,413.286,985
JPN,Japan,7/17/2020,594,437.143,985
JPN,Japan,7/13/2020,284,325.286,984
JPN,Japan,7/14/2020,312,340.286,984
JPN,Japan,7/15/2020,735,415.857,984
JPN,Japan,7/12/2020,411,310.429,983
JPN,Japan,7/8/2020,206,203.286,982
JPN,Japan,7/9/2020,356,223.143,982
JPN,Japan,7/10/2020,427,265.571,982
JPN,Japan,7/11/2020,386,281.286,982
ISR,Israel,9/2/2020,3193,1933.857,982
JPN,Japan,7/7/2020,207,205.714,981
JPN,Japan,7/6/2020,180,196,978
JPN,Japan,7/2/2020,217,142.857,977
JPN,Japan,7/3/2020,130,146.143,977
JPN,Japan,7/4/2020,276,172.429,977
JPN,Japan,7/5/2020,207,186,977
JPN,Japan,7/1/2020,223,125,976
JPN,Japan,6/28/2020,112,83.714,972
JPN,Japan,6/29/2020,110,93.714,972
JPN,Japan,6/30/2020,139,105.143,972
JPN,Japan,6/25/2020,92,66.714,971
JPN,Japan,6/26/2020,107,72,971
JPN,Japan,6/27/2020,92,75.571,971
ISR,Israel,9/1/2020,2252,1756.714,968
JPN,Japan,6/24/2020,84,61.857,967
JPN,Japan,6/23/2020,59,56.429,965
OWID_EUR,Europe,3/11/2020,5463,2841.857,958
JPN,Japan,6/20/2020,67,61.714,955
JPN,Japan,6/21/2020,55,58.714,955
JPN,Japan,6/22/2020,40,54.429,955
ISR,Israel,8/31/2020,2178,1714.429,953
JPN,Japan,6/19/2020,70,58.286,951
BRA,Brazil,4/9/2020,1922,1435.429,950
IND,India,4/27/2020,1561,1558.857,939
JPN,Japan,6/17/2020,46,54.857,935
JPN,Japan,6/18/2020,58,57.286,935
JPN,Japan,6/16/2020,45,53.286,934
ISR,Israel,8/30/2020,1101,1674.714,930
JPN,Japan,6/15/2020,70,54.143,929
JPN,Japan,6/13/2020,43,41.857,927
JPN,Japan,6/14/2020,76,47.143,927
JPN,Japan,6/12/2020,63,41.714,924
JPN,Japan,6/10/2020,35,39.857,922
JPN,Japan,6/11/2020,41,39.429,922
JPN,Japan,6/8/2020,21,39,920
JPN,Japan,6/9/2020,51,39.143,920
JPN,Japan,6/7/2020,39,41.143,917
JPN,Japan,6/5/2020,47,40.714,916
ISR,Israel,8/29/2020,910,1655.286,916
JPN,Japan,6/6/2020,42,40.571,915
JPN,Japan,6/4/2020,44,44.714,911
ISR,Israel,8/28/2020,1832,1626.857,911
JPN,Japan,6/3/2020,30,48.429,905
JPN,Japan,6/2/2020,50,47.857,902
JPN,Japan,6/1/2020,36,45,899
ISR,Israel,8/27/2020,2071,1578.429,899
JPN,Japan,5/31/2020,35,42.857,898
JPN,Japan,5/30/2020,43,43.714,894
ISR,Israel,8/26/2020,1953,1495,888
JPN,Japan,5/29/2020,75,41.143,887
JPN,Japan,5/28/2020,70,33.714,881
IND,India,4/26/2020,1607,1467.857,881
ISR,Israel,8/25/2020,1956,1450.286,877
JPN,Japan,5/27/2020,26,29.571,870
JPN,Japan,5/26/2020,30,30.714,863
ISR,Israel,8/24/2020,1900,1406.429,858
JPN,Japan,5/25/2020,21,30.429,857
JPN,Japan,5/24/2020,41,32.143,852
JPN,Japan,5/23/2020,25,29.714,845
ISR,Israel,8/23/2020,965,1370.714,842
JPN,Japan,5/22/2020,23,33.857,836
ISR,Israel,8/22/2020,711,1385.429,829
JPN,Japan,5/21/2020,41,38,826
IND,India,4/25/2020,1753,1508.714,825
ISR,Israel,8/21/2020,1493,1392,819
BRA,Brazil,4/8/2020,2136,1333.429,819
JPN,Japan,5/20/2020,34,46.143,818
ISR,Israel,8/20/2020,1487,1377,806
JPN,Japan,5/19/2020,28,48.429,805
JPN,Japan,5/18/2020,33,56.857,796
ISR,Israel,8/19/2020,1640,1399.286,794
JPN,Japan,5/17/2020,24,57.429,787
ISR,Israel,8/18/2020,1649,1396.714,782
IND,India,4/24/2020,1453,1454,780
JPN,Japan,5/16/2020,54,63.857,778
ISR,Israel,8/17/2020,1650,1421.571,768
ISR,Israel,8/16/2020,1068,1429.286,764
JPN,Japan,5/15/2020,52,72.571,760
ISR,Israel,8/15/2020,757,1408.714,745
JPN,Japan,5/14/2020,98,77.571,742
ISR,Israel,8/14/2020,1388,1408.286,735
JPN,Japan,5/13/2020,50,77.571,726
ISR,Israel,8/13/2020,1643,1462,723
IND,India,4/23/2020,1707,1378.143,721
OWID_EUR,Europe,3/10/2020,3391,2206,718
JPN,Japan,5/12/2020,87,84.857,707
ISR,Israel,8/12/2020,1622,1466.857,707
ISR,Israel,8/11/2020,1823,1476.571,692
BRA,Brazil,4/7/2020,1873,1188.143,686
JPN,Japan,5/11/2020,37,90.286,685
ISR,Israel,8/10/2020,1704,1463.143,681
IND,India,4/22/2020,1290,1292.571,681
JPN,Japan,5/10/2020,69,109,666
ISR,Israel,8/9/2020,924,1476.857,666
ISR,Israel,8/8/2020,754,1446,659
JPN,Japan,5/9/2020,115,127.714,654
ISR,Israel,8/7/2020,1764,1427.571,646
IND,India,4/21/2020,1541,1227.571,645
JPN,Japan,5/8/2020,87,154.571,634
ISR,Israel,8/6/2020,1677,1370.143,634
ISR,Israel,8/5/2020,1690,1385.857,625
JPN,Japan,5/7/2020,98,181.286,617
ISR,Israel,8/4/2020,1729,1423.571,615
JPN,Japan,5/6/2020,101,197,605
ISR,Israel,8/3/2020,1800,1480.143,604
JPN,Japan,5/5/2020,125,213.429,593
IND,India,4/20/2020,924,1155.143,592
ISR,Israel,8/2/2020,708,1515.571,589
JPN,Japan,5/4/2020,168,236.143,582
ISR,Israel,8/1/2020,625,1563.286,578
ISR,Israel,7/31/2020,1362,1632.857,564
BRA,Brazil,4/6/2020,1031,1083.143,564
JPN,Japan,5/3/2020,200,236.571,560
IND,India,4/19/2020,1893,1201.429,559
ISR,Israel,7/30/2020,1787,1699.714,550
JPN,Japan,5/2/2020,303,239.286,536
ISR,Israel,7/29/2020,1954,1728.714,535
OWID_EUR,Europe,3/9/2020,3142,1819.857,527
IND,India,4/18/2020,1370,1039.429,521
ISR,Israel,7/28/2020,2125,1741.571,520
ISR,Israel,7/27/2020,2048,1724.571,512
JPN,Japan,5/1/2020,274,243.429,510
ISR,Israel,7/26/2020,1042,1701.571,505
ISR,Israel,7/25/2020,1112,1697.857,494
ISR,Israel,7/24/2020,1830,1745.857,487
IND,India,4/17/2020,922,964.857,486
BRA,Brazil,4/5/2020,770,982,486
JPN,Japan,4/30/2020,208,259.286,481
ISR,Israel,7/23/2020,1990,1713.714,479
ISR,Israel,7/22/2020,2044,1706.429,463
ISR,Israel,7/21/2020,2006,1682.571,457
JPN,Japan,4/29/2020,216,291.286,454
ISR,Israel,7/20/2020,1887,1625.143,448
IND,India,4/16/2020,1108,957.857,448
BRA,Brazil,4/4/2020,1304,922.286,445
JPN,Japan,4/28/2020,284,317,436
ISR,Israel,7/19/2020,1016,1601.286,436
ISR,Israel,7/18/2020,1448,1633,426
ISR,Israel,7/17/2020,1605,1593,418
JPN,Japan,4/27/2020,171,331.143,417
OWID_EUR,Europe,3/8/2020,2535,1452,410
ISR,Israel,7/16/2020,1939,1565,406
IND,India,4/15/2020,835,915.143,405
ISR,Israel,7/15/2020,1877,1505.857,397
JPN,Japan,4/26/2020,219,355.857,395
IND,India,4/14/2020,1034,882.286,393
ISR,Israel,7/14/2020,1604,1427.286,391
ISR,Israel,7/13/2020,1720,1396.714,384
ISR,Israel,7/12/2020,1238,1313,380
JPN,Japan,4/25/2020,332,376.857,379
ISR,Israel,7/11/2020,1168,1254.857,373
ISR,Israel,7/10/2020,1409,1205.286,368
ISR,Israel,7/9/2020,1525,1138.143,364
JPN,Japan,4/24/2020,385,413.714,360
ISR,Israel,7/8/2020,1327,1084,359
BRA,Brazil,4/3/2020,1012,805.571,359
IND,India,4/13/2020,1248,810.714,358
ISR,Israel,7/7/2020,1390,1033.286,354
JPN,Japan,4/23/2020,432,438.714,351
ISR,Israel,7/6/2020,1134,947,349
ISR,Israel,7/5/2020,831,893.143,341
ISR,Israel,7/4/2020,821,829.429,339
ISR,Israel,7/3/2020,939,769,334
ISR,Israel,7/2/2020,1146,701.143,331
IND,India,4/12/2020,759,802.429,331
ISR,Israel,7/1/2020,972,611.143,330
ISR,Israel,6/30/2020,786,541.857,327
ISR,Israel,6/28/2020,385,435.143,326
ISR,Israel,6/29/2020,757,494,326
ISR,Israel,6/27/2020,398,404.857,324
BRA,Brazil,4/2/2020,1208,722.714,324
JPN,Japan,4/22/2020,396,457.429,323
ISR,Israel,6/26/2020,464,370.714,321
ISR,Israel,6/25/2020,516,348.714,318
ISR,Israel,6/24/2020,487,318.143,314
ISR,Israel,6/23/2020,451,287.286,311
ISR,Israel,6/22/2020,345,265.714,309
ISR,Israel,6/20/2020,159,239.429,308
ISR,Israel,6/21/2020,173,244.714,308
ISR,Israel,6/19/2020,310,238,307
ISR,Israel,6/16/2020,300,199.714,306
ISR,Israel,6/17/2020,271,204.143,306
ISR,Israel,6/18/2020,302,220,306
ISR,Israel,6/14/2020,136,178.857,305
ISR,Israel,6/15/2020,198,181.571,305
JPN,Japan,4/21/2020,383,480.571,303
ISR,Israel,6/13/2020,149,179.429,303
ISR,Israel,6/10/2020,240,154.143,302
ISR,Israel,6/11/2020,191,161.143,302
ISR,Israel,6/12/2020,184,169.286,302
ISR,Israel,6/9/2020,173,133.714,301
ISR,Israel,6/7/2020,140,115,300
ISR,Israel,6/8/2020,179,126.286,300
ISR,Israel,6/6/2020,78,107.429,298
ISR,Israel,6/5/2020,127,100.429,294
ISR,Israel,6/3/2020,97,89.143,293
ISR,Israel,6/4/2020,142,98.429,293
ISR,Israel,6/2/2020,121,81,292
ISR,Israel,6/1/2020,100,70.857,290
IND,India,4/11/2020,848,766.286,288
ISR,Israel,5/28/2020,77,32.286,287
ISR,Israel,5/29/2020,113,45.714,287
ISR,Israel,5/30/2020,29,49.143,287
ISR,Israel,5/31/2020,87,59.714,287
ISR,Israel,5/27/2020,40,23.714,286
ISR,Israel,5/25/2020,22,16.143,284
ISR,Israel,5/26/2020,50,20.143,284
ISR,Israel,5/24/2020,13,16.857,282
ISR,Israel,5/20/2020,15,16.857,281
ISR,Israel,5/21/2020,17,16.143,281
ISR,Israel,5/22/2020,19,17.143,281
ISR,Israel,5/23/2020,5,17.143,281
ISR,Israel,5/19/2020,22,20.286,280
ISR,Israel,5/18/2020,27,20.429,278
JPN,Japan,4/20/2020,344,497.857,275
ISR,Israel,5/17/2020,15,22.143,275
ISR,Israel,5/16/2020,5,24.143,271
ISR,Israel,5/14/2020,22,29.143,268
ISR,Israel,5/15/2020,12,26.143,268
ISR,Israel,5/13/2020,39,34.714,266
OWID_EUR,Europe,3/7/2020,2158,1197.714,264
ISR,Israel,5/12/2020,23,38.429,263
ISR,Israel,5/11/2020,39,39.714,260
JPN,Japan,4/19/2020,366,491.571,255
ISR,Israel,5/10/2020,29,41.714,255
ISR,Israel,5/9/2020,19,41.429,251
ISR,Israel,5/8/2020,33,46.857,248
IND,India,4/10/2020,873,718.714,246
ISR,Israel,5/7/2020,61,58.714,242
ISR,Israel,5/6/2020,65,70.286,241
ISR,Israel,5/5/2020,32,72.714,240
BRA,Brazil,4/1/2020,1119,611.714,240
ISR,Israel,5/4/2020,53,90.857,238
JPN,Japan,4/18/2020,590,513.857,236
ISR,Israel,5/3/2020,27,101.571,235
ISR,Israel,5/2/2020,57,109.571,232
ISR,Israel,5/1/2020,116,124.143,229
IND,India,4/9/2020,809,597.429,226
ISR,Israel,4/30/2020,142,143,225
ISR,Israel,4/29/2020,82,162.143,219
JPN,Japan,4/17/2020,560,529.714,217
OWID_EUR,Europe,3/6/2020,1772,942.714,215
ISR,Israel,4/28/2020,159,182.571,213
ISR,Israel,4/27/2020,128,200.143,208
JPN,Japan,4/16/2020,563,540.571,204
ISR,Israel,4/26/2020,83,224.571,204
ISR,Israel,4/25/2020,159,252.143,202
BRA,Brazil,3/31/2020,1138,495.714,201
ISR,Israel,4/24/2020,248,271,199
ISR,Israel,4/23/2020,276,278.143,196
ISR,Israel,4/22/2020,225,281,192
ISR,Israel,4/21/2020,282,293.286,189
JPN,Japan,4/15/2020,558,545,186
ISR,Israel,4/20/2020,299,310,180
IND,India,4/8/2020,605,559.714,178
ISR,Israel,4/19/2020,276,329.857,174
JPN,Japan,4/14/2020,504,541.714,170
ISR,Israel,4/18/2020,291,369.286,166
OWID_EUR,Europe,3/5/2020,1432,732.857,160
BRA,Brazil,3/30/2020,323,379.286,159
JPN,Japan,4/13/2020,300,523.286,156
ISR,Israel,4/17/2020,298,377,155
IND,India,4/7/2020,533,559.143,150
JPN,Japan,4/12/2020,522,513.857,147
ISR,Israel,4/16/2020,296,385.571,146
ISR,Israel,4/15/2020,311,392.286,139
JPN,Japan,4/11/2020,701,489.429,138
IND,India,4/6/2020,1190,503.857,136
BRA,Brazil,3/29/2020,352,387.143,136
ISR,Israel,4/14/2020,399,396.143,126
JPN,Japan,4/10/2020,636,442.286,125
ISR,Israel,4/13/2020,438,393,118
OWID_EUR,Europe,3/4/2020,1012,566.143,114
JPN,Japan,4/9/2020,594,399.429,113
BRA,Brazil,3/28/2020,487,411.857,111
ISR,Israel,4/12/2020,552,394.857,109
JPN,Japan,4/8/2020,535,355,105
ISR,Israel,4/11/2020,345,399.286,103
IND,India,4/5/2020,506,366.286,99
JPN,Japan,4/7/2020,375,318.571,98
ISR,Israel,4/10/2020,358,411.143,97
JPN,Japan,4/6/2020,234,301.286,96
JPN,Japan,4/5/2020,351,281.286,93
BRA,Brazil,3/27/2020,432,374.857,92
ISR,Israel,4/9/2020,343,445.286,89
JPN,Japan,4/4/2020,371,256.714,87
IND,India,4/4/2020,515,299.286,86
OWID_EUR,Europe,3/3/2020,688,444.857,85
JPN,Japan,4/3/2020,336,232,81
ISR,Israel,4/8/2020,338,499,80
BRA,Brazil,3/26/2020,431,337.714,77
JPN,Japan,4/2/2020,283,200.286,75
JPN,Japan,4/1/2020,280,174.429,72
ISR,Israel,4/7/2020,377,550.143,72
IND,India,4/2/2020,545,259.429,72
IND,India,4/3/2020,24,240,72
JPN,Japan,3/31/2020,254,148.286,67
JPN,Japan,3/30/2020,94,122.429,65
ISR,Israel,4/6/2020,451,601.714,64
JPN,Japan,3/29/2020,179,114.714,63
BRA,Brazil,3/25/2020,307,311.714,59
IND,India,4/1/2020,601,191.571,58
JPN,Japan,3/28/2020,198,95.571,56
ISR,Israel,4/5/2020,583,615.286,56
OWID_EUR,Europe,3/2/2020,567,362,55
JPN,Japan,3/27/2020,114,72.571,53
ISR,Israel,4/4/2020,428,608,49
JPN,Japan,3/26/2020,102,64,47
BRA,Brazil,3/24/2020,323,275.143,46
JPN,Japan,3/25/2020,97,55.143,45
ISR,Israel,4/3/2020,597,615.429,43
JPN,Japan,3/24/2020,73,46.286,42
JPN,Japan,3/23/2020,40,43,41
JPN,Japan,3/22/2020,45,39.714,40
ISR,Israel,4/2/2020,719,592,38
OWID_EUR,Europe,3/1/2020,755,291.857,36
JPN,Japan,3/21/2020,37,37.714,36
IND,India,3/31/2020,146,123,35
JPN,Japan,3/20/2020,54,41.286,34
BRA,Brazil,3/23/2020,378,246.286,34
JPN,Japan,3/19/2020,40,38.857,33
JPN,Japan,3/18/2020,35,41.143,32
IND,India,3/30/2020,227,107.429,32
OWID_EUR,Europe,2/29/2020,373,198,31
JPN,Japan,3/16/2020,17,45.143,30
JPN,Japan,3/17/2020,50,44,30
ISR,Israel,4/1/2020,696,563.571,29
IND,India,3/29/2020,37,89.714,27
BRA,Brazil,3/22/2020,525,197.714,25
JPN,Japan,3/15/2020,31,46.714,24
IND,India,3/28/2020,100,93.857,24
OWID_EUR,Europe,2/28/2020,303,150.714,23
JPN,Japan,3/14/2020,62,47,22
JPN,Japan,3/13/2020,37,44.714,21
ISR,Israel,3/31/2020,738,623.714,21
IND,India,3/26/2020,70,76.143,20
IND,India,3/27/2020,160,91.857,20
OWID_EUR,Europe,2/27/2020,265,110,19
JPN,Japan,3/12/2020,56,47.286,19
ISR,Israel,3/30/2020,546,532.857,17
ISR,Israel,3/29/2020,532,479,16
JPN,Japan,3/11/2020,55,43.857,15
BRA,Brazil,3/21/2020,228,124.286,15
OWID_EUR,Europe,2/26/2020,163,72.429,14
JPN,Japan,3/10/2020,58,41,13
ISR,Israel,3/28/2020,480,436.857,13
ISR,Israel,3/27/2020,433,399,12
IND,India,3/25/2020,121,71.571,12
OWID_EUR,Europe,2/25/2020,108,49.286,11
BRA,Brazil,3/20/2020,172,91.714,11
JPN,Japan,3/9/2020,28,35.571,10
ISR,Israel,3/26/2020,520,371.714,10
IND,India,3/23/2020,103,54.286,10
IND,India,3/24/2020,37,56.286,10
OWID_EUR,Europe,2/24/2020,76,33.857,8
JPN,Japan,3/8/2020,33,34.286,8
JPN,Japan,3/4/2020,35,20.143,7
JPN,Japan,3/5/2020,32,21,7
JPN,Japan,3/6/2020,55,26.286,7
JPN,Japan,3/7/2020,46,31.571,7
IND,India,3/22/2020,66,40.429,7
JPN,Japan,2/29/2020,9,15.429,6
JPN,Japan,3/1/2020,14,15.714,6
JPN,Japan,3/2/2020,19,16.857,6
JPN,Japan,3/3/2020,20,17.857,6
BRA,Brazil,3/19/2020,249,81.286,6
JPN,Japan,2/28/2020,18,17.714,5
ISR,Israel,3/25/2020,1117,299.571,5
IND,India,3/20/2020,50,23.143,5
OWID_EUR,Europe,2/23/2020,98,23.143,4
JPN,Japan,2/27/2020,26,17.571,4
ISR,Israel,3/24/2020,102,150.857,4
IND,India,3/19/2020,38,17.286,4
IND,India,3/21/2020,86,32.571,4
OWID_EUR,Europe,2/22/2020,42,9.143,3
JPN,Japan,2/25/2020,13,13.429,3
JPN,Japan,2/26/2020,19,15.286,3
IND,India,3/17/2020,23,12.286,3
IND,India,3/18/2020,14,13.429,3
BRA,Brazil,3/18/2020,51,47.714,3
OWID_EUR,Europe,2/21/2020,18,3.286,2
JPN,Japan,2/18/2020,12,7.429,2
JPN,Japan,2/19/2020,6,8.143,2
JPN,Japan,2/20/2020,10,8.857,2
JPN,Japan,2/21/2020,17,9.857,2
JPN,Japan,2/22/2020,25,11.857,2
JPN,Japan,2/23/2020,12,12.714,2
JPN,Japan,2/24/2020,11,13.286,2
IND,India,3/13/2020,9,7.286,2
IND,India,3/14/2020,20,9.714,2
IND,India,3/15/2020,11,10.571,2
IND,India,3/16/2020,6,10.857,2
OWID_EUR,Europe,2/15/2020,1,1.429,1
OWID_EUR,Europe,2/16/2020,0,1,1
OWID_EUR,Europe,2/17/2020,1,1.143,1
OWID_EUR,Europe,2/18/2020,0,0.714,1
OWID_EUR,Europe,2/19/2020,1,0.714,1
OWID_EUR,Europe,2/20/2020,2,0.857,1
JPN,Japan,2/13/2020,5,1.429,1
JPN,Japan,2/14/2020,10,2.857,1
JPN,Japan,2/15/2020,11,4.286,1
JPN,Japan,2/16/2020,6,5.143,1
JPN,Japan,2/17/2020,7,5.857,1
ISR,Israel,3/20/2020,242,73.714,1
ISR,Israel,3/21/2020,215,100.714,1
ISR,Israel,3/22/2020,237,129,1
ISR,Israel,3/23/2020,169,142.571,1
IND,India,3/11/2020,6,4.857,1
IND,India,3/12/2020,11,6.143,1
BRA,Brazil,3/17/2020,121,41.429,1
OWID_EUR,Europe,1/23/2020,0,,
OWID_EUR,Europe,1/24/2020,2,,
OWID_EUR,Europe,1/25/2020,1,,
OWID_EUR,Europe,1/26/2020,0,,
OWID_EUR,Europe,1/27/2020,1,,
OWID_EUR,Europe,1/28/2020,4,,
OWID_EUR,Europe,1/29/2020,2,1.429,
OWID_EUR,Europe,1/30/2020,0,1.429,
OWID_EUR,Europe,1/31/2020,7,2.143,
OWID_EUR,Europe,2/1/2020,6,2.857,
OWID_EUR,Europe,2/2/2020,2,3.143,
OWID_EUR,Europe,2/3/2020,8,4.143,
OWID_EUR,Europe,2/4/2020,1,3.714,
OWID_EUR,Europe,2/5/2020,1,3.571,
OWID_EUR,Europe,2/6/2020,0,3.571,
OWID_EUR,Europe,2/7/2020,2,2.857,
OWID_EUR,Europe,2/8/2020,9,3.286,
OWID_EUR,Europe,2/9/2020,3,3.429,
OWID_EUR,Europe,2/10/2020,0,2.286,
OWID_EUR,Europe,2/11/2020,3,2.571,
OWID_EUR,Europe,2/12/2020,1,2.571,
OWID_EUR,Europe,2/13/2020,1,2.714,
OWID_EUR,Europe,2/14/2020,1,2.571,
JPN,Japan,1/22/2020,,,
JPN,Japan,1/23/2020,0,,
JPN,Japan,1/24/2020,0,,
JPN,Japan,1/25/2020,0,,
JPN,Japan,1/26/2020,2,,
JPN,Japan,1/27/2020,0,,
JPN,Japan,1/28/2020,3,0.714,
JPN,Japan,1/29/2020,0,0.714,
JPN,Japan,1/30/2020,4,1.286,
JPN,Japan,1/31/2020,4,1.857,
JPN,Japan,2/1/2020,5,2.571,
JPN,Japan,2/2/2020,0,2.286,
JPN,Japan,2/3/2020,0,2.286,
JPN,Japan,2/4/2020,2,2.143,
JPN,Japan,2/5/2020,1,2.286,
JPN,Japan,2/6/2020,0,1.714,
JPN,Japan,2/7/2020,0,1.143,
JPN,Japan,2/8/2020,1,0.571,
JPN,Japan,2/9/2020,0,0.571,
JPN,Japan,2/10/2020,2,0.857,
JPN,Japan,2/11/2020,1,0.714,
JPN,Japan,2/12/2020,1,0.714,
ISR,Israel,2/20/2020,,,
ISR,Israel,2/21/2020,1,,
ISR,Israel,2/22/2020,0,,
ISR,Israel,2/23/2020,0,,
ISR,Israel,2/24/2020,0,,
ISR,Israel,2/25/2020,0,,
ISR,Israel,2/26/2020,1,0.286,
ISR,Israel,2/27/2020,1,0.429,
ISR,Israel,2/28/2020,3,0.714,
ISR,Israel,2/29/2020,0,0.714,
ISR,Israel,3/1/2020,1,0.857,
ISR,Israel,3/2/2020,5,1.571,
ISR,Israel,3/3/2020,3,2,
ISR,Israel,3/4/2020,0,1.857,
ISR,Israel,3/5/2020,6,2.571,
ISR,Israel,3/6/2020,16,4.429,
ISR,Israel,3/7/2020,10,5.857,
ISR,Israel,3/8/2020,9,7,
ISR,Israel,3/9/2020,4,6.857,
ISR,Israel,3/10/2020,28,10.429,
ISR,Israel,3/11/2020,-28,6.429,
ISR,Israel,3/12/2020,21,8.571,
ISR,Israel,3/13/2020,31,10.714,
ISR,Israel,3/14/2020,26,13,
ISR,Israel,3/15/2020,39,17.286,
ISR,Israel,3/16/2020,74,27.286,
ISR,Israel,3/17/2020,44,29.571,
ISR,Israel,3/18/2020,76,44.429,
ISR,Israel,3/19/2020,15,43.571,
IND,India,1/30/2020,1,,
IND,India,1/31/2020,0,,
IND,India,2/1/2020,0,,
IND,India,2/2/2020,1,,
IND,India,2/3/2020,1,,
IND,India,2/4/2020,0,0.429,
IND,India,2/5/2020,0,0.429,
IND,India,2/6/2020,0,0.286,
IND,India,2/7/2020,0,0.286,
IND,India,2/8/2020,0,0.286,
IND,India,2/9/2020,0,0.143,
IND,India,2/10/2020,0,0,
IND,India,2/11/2020,0,0,
IND,India,2/12/2020,0,0,
